Date,Close
10/5/2015,980
10/7/2015,980
10/8/2015,980
10/12/2015,980
10/14/2015,980
10/15/2015,980
10/19/2015,980
10/23/2015,980
10/26/2015,980
10/29/2015,980
11/2/2015,980
11/4/2015,980
11/13/2015,980
11/16/2015,980
11/18/2015,980
11/19/2015,980
11/24/2015,980
11/26/2015,980
12/1/2015,980
12/8/2015,980
12/9/2015,980
12/10/2015,980
12/16/2015,980
12/23/2015,980
1/4/2016,980
1/5/2016,980
1/6/2016,980
1/7/2016,950
1/8/2016,950
1/11/2016,950
1/12/2016,950
1/14/2016,950
1/15/2016,950
1/27/2016,950
1/28/2016,950
1/29/2016,950
2/1/2016,950
2/2/2016,950
2/3/2016,950
2/4/2016,950
2/9/2016,950
2/19/2016,950
2/22/2016,945
2/23/2016,940
2/25/2016,939
3/1/2016,939
3/3/2016,939
3/7/2016,939
3/14/2016,939
3/15/2016,935
3/17/2016,935
3/22/2016,930
3/29/2016,920
3/30/2016,920
4/5/2016,919
4/7/2016,915
4/12/2016,900
4/13/2016,900
5/13/2016,850
5/16/2016,850
5/20/2016,850
5/25/2016,850
5/26/2016,850
5/30/2016,849
6/1/2016,849
6/8/2016,850
6/20/2016,850
6/28/2016,800
6/29/2016,800
6/30/2016,800
7/1/2016,800
7/4/2016,800
7/8/2016,800
7/11/2016,800
7/13/2016,800
7/18/2016,800
7/21/2016,798
7/22/2016,775
7/27/2016,800
8/1/2016,800
8/9/2016,800
8/12/2016,800
8/15/2016,800
8/16/2016,800
8/29/2016,800
9/7/2016,800
9/9/2016,797
9/13/2016,800
9/16/2016,800
9/28/2016,790
9/29/2016,790
9/30/2016,790
10/4/2016,789
10/5/2016,790
10/6/2016,790
10/7/2016,790
10/12/2016,790
10/27/2016,790
10/28/2016,789
11/2/2016,789
11/15/2016,770
11/16/2016,780
11/17/2016,780
11/30/2016,769
12/9/2016,760
12/14/2016,770
12/19/2016,769
12/21/2016,769
12/23/2016,770
1/3/2017,770
1/10/2017,770
1/11/2017,760
1/12/2017,760
1/13/2017,760
1/24/2017,760
1/31/2017,760
2/1/2017,760
2/2/2017,760
2/3/2017,760
2/6/2017,760
2/8/2017,760
2/13/2017,760
2/15/2017,760
2/27/2017,760
3/6/2017,759
3/7/2017,760
3/10/2017,760
3/14/2017,760
3/23/2017,760
3/27/2017,760
3/29/2017,760
3/31/2017,760
4/4/2017,760
4/6/2017,759
4/7/2017,760
4/10/2017,760
4/12/2017,760
4/18/2017,760
4/19/2017,760
4/20/2017,760
4/24/2017,760
4/25/2017,759
4/27/2017,760
4/28/2017,760
5/2/2017,760
5/3/2017,758
5/5/2017,759
5/9/2017,759
5/11/2017,759
5/15/2017,759
5/23/2017,759
5/25/2017,759
5/26/2017,760
5/29/2017,758
5/30/2017,760
6/1/2017,760
6/2/2017,760
6/5/2017,760
6/6/2017,760
6/8/2017,760
6/12/2017,759
6/13/2017,755
6/14/2017,760
6/15/2017,760
6/20/2017,760
6/21/2017,759
6/22/2017,760
6/23/2017,760
6/26/2017,759
6/29/2017,758
6/30/2017,759
7/4/2017,760
7/5/2017,759
7/10/2017,758
7/11/2017,759
7/12/2017,759
7/13/2017,759
7/18/2017,759
7/20/2017,759
7/27/2017,758
8/4/2017,759
8/9/2017,758
8/11/2017,758
8/15/2017,758
8/16/2017,758
8/17/2017,759
8/18/2017,759
8/21/2017,758
8/23/2017,758
8/24/2017,758
8/25/2017,758
8/30/2017,759
9/4/2017,758
9/7/2017,759
9/8/2017,759
9/13/2017,755
9/14/2017,754
9/20/2017,750
9/21/2017,710
9/22/2017,750
9/27/2017,750
9/28/2017,750
10/2/2017,748
10/3/2017,750
10/4/2017,749
10/5/2017,740
10/6/2017,740
10/10/2017,740
10/11/2017,711
10/13/2017,710
10/16/2017,704
10/18/2017,704
10/20/2017,702
10/23/2017,705
10/24/2017,700
10/25/2017,700
10/26/2017,700
10/30/2017,700
10/31/2017,700
11/1/2017,700
11/2/2017,699
11/6/2017,699
11/7/2017,700
11/8/2017,690
11/9/2017,688
11/10/2017,690
11/13/2017,690
11/14/2017,680
11/17/2017,690
11/20/2017,680
11/24/2017,680
11/28/2017,680
11/29/2017,680
11/30/2017,680
12/1/2017,680
12/5/2017,680
12/6/2017,680
12/7/2017,684
12/12/2017,680
12/13/2017,680
12/19/2017,680
12/20/2017,680
12/21/2017,680
1/4/2018,680
1/5/2018,681
1/15/2018,681
1/17/2018,681
1/19/2018,681
1/24/2018,680
1/30/2018,681
1/31/2018,681
2/5/2018,700
2/7/2018,700
2/8/2018,700
2/9/2018,682
2/13/2018,682
2/22/2018,682
2/27/2018,683
2/28/2018,683
3/5/2018,683
3/6/2018,685
3/9/2018,710
3/13/2018,700
3/14/2018,710
3/15/2018,701
3/16/2018,701
3/19/2018,711
3/21/2018,711
3/22/2018,711
3/23/2018,711
3/27/2018,712
3/28/2018,711
3/29/2018,711
4/3/2018,715
4/4/2018,715
4/9/2018,715
4/10/2018,715
4/11/2018,719
4/13/2018,777
4/20/2018,778
4/24/2018,778
4/27/2018,778
5/2/2018,795
5/3/2018,837
5/4/2018,876
5/7/2018,890
5/8/2018,890
5/9/2018,890
5/10/2018,890
5/14/2018,890
5/15/2018,890
5/18/2018,891
5/21/2018,895
5/24/2018,896
6/1/2018,908
6/4/2018,900
6/7/2018,900
6/11/2018,895
6/12/2018,895
6/13/2018,900
6/19/2018,948
6/20/2018,950
6/21/2018,970
6/22/2018,970
6/27/2018,970
6/28/2018,970
7/2/2018,970
7/3/2018,970
7/4/2018,970
7/5/2018,970
7/9/2018,970
7/11/2018,970
7/12/2018,970
7/13/2018,970
7/16/2018,970
7/18/2018,950
8/1/2018,900
8/7/2018,900
8/8/2018,900
9/4/2018,900
9/10/2018,895
9/20/2018,850
9/24/2018,850
10/1/2018,850
10/2/2018,849
10/4/2018,849
11/7/2018,845
11/8/2018,845
12/6/2018,822.97
1/18/2019,800
1/23/2019,800
1/24/2019,700
1/29/2019,695
1/30/2019,695
2/1/2019,690
2/4/2019,690
2/7/2019,690
2/8/2019,690
2/12/2019,690
2/13/2019,690
2/14/2019,690
2/20/2019,670
2/21/2019,670
2/26/2019,690
2/27/2019,690
3/4/2019,670
3/5/2019,671
3/7/2019,671
3/11/2019,671
3/12/2019,670.75
3/13/2019,670
3/14/2019,670
3/18/2019,670
3/19/2019,671
3/21/2019,670
3/22/2019,670
3/25/2019,670
4/2/2019,670
4/3/2019,670
4/4/2019,670
4/8/2019,670
4/16/2019,670
4/17/2019,670
4/18/2019,670
4/24/2019,670
4/26/2019,670
4/29/2019,670
4/30/2019,670
5/2/2019,670
5/3/2019,670
5/6/2019,700
5/10/2019,700
5/14/2019,700
5/22/2019,670
5/27/2019,670
5/29/2019,670
6/7/2019,670
6/10/2019,670
6/12/2019,670
6/14/2019,670
6/25/2019,670
6/28/2019,670
7/1/2019,650
7/4/2019,666
7/15/2019,650
7/16/2019,650
7/17/2019,650
7/18/2019,650
7/24/2019,650
7/26/2019,650
7/31/2019,650
8/16/2019,650
8/26/2019,650
9/2/2019,650
9/9/2019,650
9/16/2019,650
9/19/2019,650
9/20/2019,650
9/25/2019,650
10/1/2019,650
10/16/2019,650
10/18/2019,650
10/31/2019,650
11/5/2019,650
11/14/2019,650
11/27/2019,650
12/2/2019,650
12/5/2019,645
12/9/2019,645
12/16/2019,645
12/31/2019,645
1/7/2020,645
1/8/2020,645
1/13/2020,645
1/14/2020,645
1/15/2020,645
1/22/2020,645
1/23/2020,645
2/4/2020,645
2/5/2020,645
2/7/2020,645
2/11/2020,645
2/13/2020,645
2/21/2020,645
2/28/2020,645
3/4/2020,635
3/9/2020,624.38
3/13/2020,625.56
3/16/2020,645
3/19/2020,645
4/27/2020,645
4/28/2020,645
5/18/2020,645
5/20/2020,645
6/12/2020,644
6/30/2020,645
7/14/2020,640
7/15/2020,640
7/16/2020,640
7/21/2020,640
7/24/2020,640
7/27/2020,640
8/4/2020,640
8/14/2020,640
8/25/2020,640
9/4/2020,640
9/7/2020,639
9/11/2020,640
9/16/2020,640
9/18/2020,635
9/28/2020,635
10/5/2020,633
10/8/2020,630
10/13/2020,630
10/16/2020,630
10/21/2020,630
11/4/2020,630
11/9/2020,629
11/10/2020,629
11/13/2020,629
12/21/2020,623
12/24/2020,623
12/31/2020,624.67
1/6/2021,623.8
1/18/2021,624
1/21/2021,624
2/1/2021,630
2/2/2021,630
4/8/2021,595
4/30/2021,595
5/6/2021,595
5/14/2021,595
5/27/2021,595
6/14/2021,595
6/15/2021,590
6/23/2021,590
7/9/2021,590
7/23/2021,590
8/2/2021,590
8/4/2021,585
8/6/2021,585
8/9/2021,585
8/11/2021,585
8/12/2021,590
8/13/2021,585
8/18/2021,585
8/25/2021,585
8/26/2021,585
9/1/2021,582
9/13/2021,582
9/27/2021,582
9/29/2021,582
9/30/2021,582
10/8/2021,581
10/26/2021,569.08
11/10/2021,585
11/23/2021,585
11/24/2021,584
12/10/2021,581
12/13/2021,580
12/21/2021,580
12/29/2021,580
1/5/2022,580
1/21/2022,564
3/15/2022,555
3/22/2022,555
4/4/2022,555
5/9/2022,555
5/11/2022,555
6/2/2022,555
6/15/2022,550
6/22/2022,550
7/5/2022,550
7/8/2022,550
7/11/2022,550
7/29/2022,548
8/3/2022,547
8/5/2022,547
8/31/2022,547
10/3/2022,545
11/2/2022,544
12/1/2022,543
1/17/2023,542
1/20/2023,542
2/28/2023,520
4/3/2023,300
4/11/2023,390
4/14/2023,332
4/28/2023,310
5/24/2023,310
5/26/2023,310
6/19/2023,264
6/22/2023,264
7/11/2023,264
7/12/2023,264
7/13/2023,264
7/18/2023,264
7/19/2023,264
7/21/2023,264
7/25/2023,264
8/3/2023,264
8/10/2023,264
8/11/2023,264
8/15/2023,264
8/17/2023,264
8/30/2023,264
9/4/2023,264
9/5/2023,264
9/7/2023,264
10/11/2023,225
10/17/2023,225
10/25/2023,225
10/26/2023,225
11/21/2023,225
11/24/2023,225
12/8/2023,249.91
12/15/2023,225
1/9/2024,225
1/11/2024,225
1/18/2024,225
1/19/2024,225
1/31/2024,225
2/1/2024,225
2/7/2024,225
2/13/2024,225
2/14/2024,225
2/15/2024,225
2/22/2024,225
3/6/2024,225
3/11/2024,225
3/18/2024,225
3/19/2024,226
3/21/2024,225
4/3/2024,225
4/11/2024,225
4/16/2024,228.92
4/22/2024,225
4/23/2024,225
4/30/2024,225
5/9/2024,225
5/17/2024,225
5/22/2024,225
5/30/2024,225
6/24/2024,225
7/1/2024,225
7/9/2024,225
7/11/2024,225
7/12/2024,225
7/15/2024,225
7/17/2024,224.88
7/25/2024,225
7/29/2024,225
7/30/2024,225
7/31/2024,225
8/6/2024,225
8/8/2024,225
9/6/2024,225
10/1/2024,225
10/16/2024,225
11/8/2024,225
11/15/2024,225
12/4/2024,225
12/11/2024,225
12/13/2024,226
12/20/2024,225
12/23/2024,225
1/8/2025,225
1/14/2025,225
1/16/2025,227
1/21/2025,227
1/24/2025,226.32
1/28/2025,227
1/30/2025,227
2/3/2025,227
2/4/2025,227
2/7/2025,229
2/17/2025,230
3/10/2025,238
3/11/2025,238
3/12/2025,238
3/21/2025,239
3/26/2025,239
4/15/2025,248
5/6/2025,252
