Date,Close
1/16/2024,15
1/17/2024,15
1/19/2024,15
1/22/2024,15
1/23/2024,15
1/24/2024,15
1/29/2024,15
1/30/2024,15
1/31/2024,15
2/6/2024,15
2/8/2024,15
2/9/2024,15
2/12/2024,15
2/14/2024,15
2/15/2024,15
2/19/2024,15
2/20/2024,15
2/22/2024,15
2/23/2024,15
2/26/2024,15
2/28/2024,15
3/1/2024,15
3/4/2024,15
3/5/2024,15
3/6/2024,15
3/7/2024,15
3/11/2024,15
3/12/2024,15
3/14/2024,16
3/18/2024,15
3/26/2024,16
4/3/2024,16
4/8/2024,16.85
4/12/2024,16.5
4/15/2024,16.5
4/17/2024,16.5
4/18/2024,16.5
4/22/2024,16.5
4/25/2024,16.5
4/26/2024,16.5
4/29/2024,16.5
4/30/2024,17
5/2/2024,17
5/8/2024,18.5
5/9/2024,18.51
5/14/2024,19
5/15/2024,18.5
5/16/2024,18.5
5/17/2024,18.87
5/22/2024,19
5/24/2024,19
5/27/2024,19
5/29/2024,19
6/4/2024,19.5
6/5/2024,19
6/10/2024,19
6/12/2024,19.13
6/13/2024,19.5
6/14/2024,20
6/17/2024,20
6/18/2024,20
6/19/2024,19.5
6/24/2024,19.5
6/26/2024,20
6/27/2024,20
6/28/2024,20
7/5/2024,20
7/8/2024,20
7/9/2024,20
7/10/2024,20
7/11/2024,20
7/12/2024,20.01
7/18/2024,20
7/22/2024,20
7/24/2024,20
7/25/2024,20
7/26/2024,20
7/29/2024,20
7/30/2024,20
7/31/2024,20
8/1/2024,20
8/5/2024,20
8/6/2024,20
8/8/2024,20
8/13/2024,20
8/14/2024,20
8/15/2024,20
8/16/2024,19.67
8/19/2024,20
8/21/2024,20
8/22/2024,20
8/23/2024,20
8/26/2024,20
8/27/2024,20
8/28/2024,20
8/29/2024,20
8/30/2024,20
9/3/2024,20
9/4/2024,20
9/6/2024,20
9/9/2024,20
9/11/2024,20
9/13/2024,20
9/16/2024,20
9/17/2024,20
9/18/2024,20
9/19/2024,20
9/20/2024,20
9/23/2024,20
9/24/2024,20
9/25/2024,20
9/26/2024,20
9/27/2024,20
9/30/2024,21
10/1/2024,21
10/3/2024,21.23
10/4/2024,22.45
10/8/2024,22.25
10/10/2024,22.25
10/11/2024,22.5
10/14/2024,22.36
10/15/2024,22.5
10/16/2024,22.49
10/17/2024,22.5
10/18/2024,22.5
10/22/2024,22.5
10/23/2024,22.5
10/24/2024,22.5
10/25/2024,22.5
10/28/2024,22.5
10/29/2024,22
10/30/2024,22.46
11/1/2024,22.13
11/4/2024,22.5
11/5/2024,22.5
11/8/2024,22.5
11/13/2024,22.5
11/14/2024,22.5
11/15/2024,22.5
11/19/2024,22.5
11/20/2024,22.5
11/21/2024,22.5
11/22/2024,22.5
11/25/2024,22.5
11/26/2024,22.5
11/27/2024,22.5
11/28/2024,22.5
11/29/2024,22.25
12/2/2024,22.5
12/3/2024,22.5
12/4/2024,22.25
12/5/2024,22.5
12/6/2024,22.26
12/9/2024,22.25
12/10/2024,22.25
